station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
PAFA,2020-02-16 04:53,-25.10,-31.00,72.66,40.00,7.00,0.00,29.96,1016.90,10.00,M,FEW,SCT,M,M,5000.00,10000.00,M,M,M,M,M,M,M,M,M,-44.82,PAFA 160453Z 04007KT 10SM FEW050 SCT100 M32/M35 A2996 RMK AO2 SLP169 T13171350,M
PAFA,2020-02-16 05:53,-27.00,-32.00,75.71,30.00,5.00,0.00,29.97,1017.30,10.00,M,FEW,SCT,M,M,5000.00,10000.00,M,M,M,M,M,M,M,M,M,-43.67,PAFA 160553Z 03005KT 10SM FEW050 SCT100 M33/M36 A2997 RMK AO2 SLP173 T13281356 11233 21350 51012,M
PAFA,2020-02-16 06:53,-29.00,-34.00,75.48,40.00,5.00,0.00,29.98,1017.70,10.00,M,FEW,SCT,M,M,5000.00,10000.00,M,M,M,M,M,M,M,M,M,-46.05,PAFA 160653Z 04005KT 10SM FEW050 SCT100 M34/M37 A2998 RMK AO2 SLP177 T13391367,M
PAFA,2020-02-16 07:53,-33.00,M,M,30.00,4.00,0.00,29.99,1018.00,10.00,M,FEW,SCT,M,M,5000.00,10000.00,M,M,M,M,M,M,M,M,M,M,PAFA 160753Z 03004KT 10SM FEW050 SCT100 M36/ A2999 RMK AO2 SLP180 T1361,M
PAFA,2020-02-16 08:53,-31.00,M,M,30.00,5.00,0.00,30.00,1018.20,10.00,M,FEW,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,M,PAFA 160853Z 03005KT 10SM FEW100 M35/ A3000 RMK AO2 SLP182 T1350 412331383 51009,M
PAFA,2020-02-16 09:53,-29.90,M,M,40.00,4.00,0.00,30.00,1018.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,PAFA 160953Z 04004KT 10SM CLR M34/ A3000 RMK AO2 SLP181 T1344,M
PAFA,2020-02-16 10:53,-33.00,M,M,30.00,5.00,0.00,30.01,1018.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,PAFA 161053Z 03005KT 10SM CLR M36/ A3001 RMK AO2 SLP183 T1361,M
PAFA,2020-02-16 11:53,-33.00,M,M,20.00,4.00,0.00,30.02,1018.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,PAFA 161153Z 02004KT 10SM CLR M36/ A3002 RMK AO2 SLP185 T1361 11328 21378 53005,M
PAFA,2020-02-16 12:53,-31.00,M,M,0.00,0.00,0.00,30.02,1018.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,PAFA 161253Z 00000KT 10SM CLR M35/ A3002 RMK AO2 SLP187 T1350,M
PAFA,2020-02-16 13:53,-33.00,M,M,40.00,5.00,0.00,30.01,1018.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,PAFA 161353Z 04005KT 10SM CLR M36/ A3001 RMK AO2 SLP185 T1361,M
PAFA,2020-02-16 14:53,-33.00,M,M,360.00,3.00,0.00,30.02,1018.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,PAFA 161453Z 36003KT 10SM CLR M36/ A3002 RMK AO2 SLP189 T1361 53002,M
PAFA,2020-02-16 15:53,-34.00,M,M,0.00,0.00,0.00,30.03,1019.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,PAFA 161553Z 00000KT 10SM CLR M37/ A3003 RMK AO2 SLP192 T1367,M
PAFA,2020-02-16 16:53,-33.00,M,M,30.00,3.00,0.00,30.03,1019.30,10.00,M,FEW,M,M,M,14000.00,M,M,M,M,M,M,M,M,M,M,M,PAFA 161653Z 03003KT 10SM FEW140 M36/ A3003 RMK AO2 SLP193 T1361,M
PAFA,2020-02-16 17:53,-34.00,M,M,0.00,0.00,0.00,30.04,1019.70,10.00,M,FEW,FEW,SCT,M,3500.00,13000.00,20000.00,M,M,M,M,M,M,M,M,M,PAFA 161753Z 00000KT 10SM FEW035 FEW130 SCT200 M37/ A3004 RMK AO2 SLP197 T1367 11344 21383 53006,M
PAFA,2020-02-16 18:53,-32.00,M,M,0.00,0.00,0.00,30.04,1019.70,10.00,M,FEW,FEW,SCT,M,3500.00,13000.00,22000.00,M,M,M,M,M,M,M,M,M,PAFA 161853Z 00000KT 10SM FEW035 FEW130 SCT220 M36/ A3004 RMK AO2 SLP197 T1356,M
PAFA,2020-02-16 19:53,-27.00,-31.00,80.44,0.00,0.00,0.00,30.06,1020.10,10.00,M,FEW,FEW,BKN,M,3500.00,12000.00,19000.00,M,M,M,M,M,M,M,M,-27.00,PAFA 161953Z 00000KT 10SM FEW035 FEW120 BKN190 M33/M35 A3006 RMK AO2 SLP201 T13281350,M
PAFA,2020-02-16 20:53,-22.00,-27.00,76.67,0.00,0.00,0.00,30.06,1020.10,10.00,M,FEW,FEW,BKN,M,5000.00,11000.00,19000.00,M,M,M,M,M,M,M,M,-22.00,PAFA 162053Z 00000KT 10SM FEW050 FEW110 BKN190 M30/M33 A3006 RMK AO2 SLP201 T13001328 52005,M
PAFA,2020-02-16 21:53,-17.00,-23.10,72.86,0.00,0.00,0.00,30.07,1020.40,10.00,M,SCT,BKN,BKN,M,3800.00,11000.00,19000.00,M,M,M,M,M,M,M,M,-17.00,PAFA 162153Z 00000KT 10SM SCT038 BKN110 BKN190 M27/M31 A3007 RMK AO2 SLP204 T12721306,M
PAFA,2020-02-16 22:53,-11.90,-18.00,73.46,0.00,0.00,0.00,30.07,1020.30,10.00,M,BKN,BKN,M,M,3800.00,11000.00,M,M,M,M,M,M,M,M,M,-11.90,PAFA 162253Z 00000KT 10SM BKN038 BKN110 M24/M28 A3007 RMK AO2 SLP203 T12441278,M
PAFA,2020-02-16 23:53,-9.90,-18.00,66.53,0.00,0.00,0.00,30.07,1020.30,10.00,M,BKN,BKN,M,M,3800.00,11000.00,M,M,M,M,M,M,M,M,M,-9.90,PAFA 162353Z 00000KT 10SM BKN038 BKN110 M23/M28 A3007 RMK AO2 SLP203 T12331278 11233 21372 51004,M
PAFA,2020-02-17 00:53,-7.00,-18.00,58.01,0.00,0.00,0.00,30.06,1020.00,10.00,M,BKN,BKN,M,M,3800.00,11000.00,M,M,M,M,M,M,M,M,M,-7.10,PAFA 170053Z 00000KT 10SM BKN038 BKN110 M22/M28 A3006 RMK AO2 SLP200 T12171278,M
PAFA,2020-02-17 01:53,-7.00,-17.00,61.06,0.00,0.00,0.00,30.05,1019.70,10.00,M,BKN,BKN,BKN,M,3500.00,5000.00,11000.00,M,M,M,M,M,M,M,M,-7.10,PAFA 170153Z 00000KT 10SM BKN035 BKN050 BKN110 M22/M27 A3005 RMK AO2 SLP197 T12171272,M
PAFA,2020-02-17 02:53,-6.00,-14.10,67.06,0.00,0.00,0.00,30.04,1019.40,10.00,M,BKN,BKN,OVC,M,4000.00,6000.00,11000.00,M,-SN,M,M,M,M,M,M,-6.00,PAFA 170253Z 00000KT 10SM -SN BKN040 BKN060 OVC110 M21/M26 A3004 RMK AO2 SNB49 SLP194 T12111256 56009,M
PAFA,2020-02-17 03:53,-5.00,-11.90,71.69,0.00,0.00,0.00,30.04,1019.30,10.00,M,BKN,BKN,OVC,M,3500.00,5000.00,11000.00,M,-SN,M,M,M,M,M,M,-5.10,PAFA 170353Z 00000KT 10SM -SN BKN035 BKN050 OVC110 M21/M24 A3004 RMK AO2 SLP193 T12061244,M
PAFA,2020-02-17 04:53,-4.00,-11.90,68.00,0.00,0.00,0.00,30.03,1018.90,9.00,M,BKN,BKN,OVC,M,3300.00,4600.00,9000.00,M,-SN,M,M,M,M,M,M,-4.00,PAFA 170453Z 00000KT 9SM -SN BKN033 BKN046 OVC090 M20/M24 A3003 RMK AO2 SLP189 T12001244,M
PAFA,2020-02-17 05:53,-5.00,-11.90,71.69,0.00,0.00,0.00,30.02,1018.80,7.00,M,SCT,BKN,OVC,M,3600.00,4300.00,10000.00,M,-SN,M,M,M,M,M,M,-5.10,PAFA 170553Z 00000KT 7SM -SN SCT036 BKN043 OVC100 M21/M24 A3002 RMK AO2 SLP188 T12061244 11200 21233 58006,M
PAFA,2020-02-17 06:53,-4.00,-11.00,71.11,0.00,0.00,0.00,30.02,1018.50,9.00,M,BKN,BKN,OVC,M,4200.00,5500.00,10000.00,M,-SN,M,M,M,M,M,M,-4.00,PAFA 170653Z 00000KT 9SM -SN BKN042 BKN055 OVC100 M20/M24 A3002 RMK AO2 SLP185 T12001239,M
PAFA,2020-02-17 07:53,-3.00,-9.90,71.25,40.00,5.00,0.00,30.01,1018.10,10.00,M,BKN,BKN,BKN,M,4000.00,5500.00,10000.00,M,M,M,M,M,M,M,M,-15.05,PAFA 170753Z 04005KT 10SM BKN040 BKN055 BKN100 M19/M23 A3001 RMK AO2 SNE53 SLP181 T11941233,M
PAFA,2020-02-17 08:53,-8.00,-14.10,73.90,0.00,0.00,0.00,30.00,1017.80,10.00,M,SCT,BKN,M,M,4000.00,8500.00,M,M,M,M,M,M,M,M,M,-8.00,PAFA 170853Z 00000KT 10SM SCT040 BKN085 M22/M26 A3000 RMK AO2 SLP178 T12221256 411941383 58007,M
PAFA,2020-02-17 09:53,-11.00,-16.10,77.41,0.00,0.00,0.00,30.00,1017.70,10.00,M,FEW,SCT,M,M,4000.00,5500.00,M,M,M,M,M,M,M,M,M,-11.00,PAFA 170953Z 00000KT 10SM FEW040 SCT055 M24/M27 A3000 RMK AO2 SLP177 T12391267,M
PAFA,2020-02-17 10:53,-15.00,-20.00,77.40,0.00,0.00,0.00,29.98,1017.10,10.00,M,FEW,SCT,M,M,4000.00,7000.00,M,M,M,M,M,M,M,M,M,-15.00,PAFA 171053Z 00000KT 10SM FEW040 SCT070 M26/M29 A2998 RMK AO2 SLP171 T12611289,M
PAFA,2020-02-17 11:53,-15.00,-20.00,77.40,10.00,3.00,0.00,29.97,1016.70,10.00,M,FEW,SCT,M,M,6000.00,18000.00,M,M,M,M,M,M,M,M,M,-25.04,PAFA 171153Z 01003KT 10SM FEW060 SCT180 M26/M29 A2997 RMK AO2 SLP167 T12611289 11194 21283 58011,M
PAFA,2020-02-17 12:53,-15.00,-20.00,77.40,20.00,4.00,0.00,29.95,1016.00,10.00,M,FEW,SCT,M,M,6000.00,15000.00,M,M,M,M,M,M,M,M,M,-27.46,PAFA 171253Z 02004KT 10SM FEW060 SCT150 M26/M29 A2995 RMK AO2 SLP160 T12611289,M
PAFA,2020-02-17 13:53,-11.90,-18.00,73.46,0.00,0.00,0.00,29.94,1015.60,10.00,M,FEW,BKN,M,M,6000.00,13000.00,M,M,M,M,M,M,M,M,M,-11.90,PAFA 171353Z 00000KT 10SM FEW060 BKN130 M24/M28 A2994 RMK AO2 SLP156 T12441278,M
PAFA,2020-02-17 14:53,-14.10,-20.00,73.96,0.00,0.00,0.00,29.92,1014.90,10.00,M,FEW,BKN,M,M,6000.00,13000.00,M,M,M,M,M,M,M,M,M,-14.10,PAFA 171453Z 00000KT 10SM FEW060 BKN130 M26/M29 A2992 RMK AO2 SLP149 T12561289 58017,M
PAFA,2020-02-17 15:53,-13.00,-18.90,74.09,0.00,0.00,0.00,29.90,1014.30,10.00,M,BKN,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,-13.00,PAFA 171553Z 00000KT 10SM BKN110 M25/M28 A2990 RMK AO2 SLP143 T12501283,M
PAFA,2020-02-17 16:53,-16.10,-20.90,78.10,0.00,0.00,0.00,29.87,1013.10,10.00,M,BKN,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,-16.10,PAFA 171653Z 00000KT 10SM BKN110 M27/M29 A2987 RMK AO2 SLP131 T12671294,M
PAFA,2020-02-17 17:53,-16.10,-22.00,73.73,0.00,0.00,0.00,29.85,1012.60,10.00,M,SCT,BKN,M,M,11000.00,20000.00,M,M,M,M,M,M,M,M,M,-16.10,PAFA 171753Z 00000KT 10SM SCT110 BKN200 M27/M30 A2985 RMK AO2 SLP126 T12671300 11244 21278 56023,M
PAFA,2020-02-17 18:53,-11.00,-17.00,73.94,0.00,0.00,0.00,29.84,1012.30,10.00,M,FEW,OVC,M,M,11000.00,18000.00,M,M,M,M,M,M,M,M,M,-11.00,PAFA 171853Z 00000KT 10SM FEW110 OVC180 M24/M27 A2984 RMK AO2 SLP123 T12391272,M
PAFA,2020-02-17 19:53,-8.00,-14.10,73.90,0.00,0.00,0.00,29.82,1011.50,10.00,M,BKN,OVC,M,M,10000.00,18000.00,M,M,M,M,M,M,M,M,M,-8.00,PAFA 171953Z 00000KT 10SM BKN100 OVC180 M22/M26 A2982 RMK AO2 SLP115 T12221256,M
PAFA,2020-02-17 20:53,-4.00,-11.00,71.11,0.00,0.00,0.00,29.80,1010.60,10.00,M,BKN,BKN,OVC,M,7500.00,10000.00,18000.00,M,M,M,M,M,M,M,M,-4.00,PAFA 172053Z 00000KT 10SM BKN075 BKN100 OVC180 M20/M24 A2980 RMK AO2 SLP106 T12001239 58018,M
PAFA,2020-02-17 21:53,-0.90,-7.00,74.33,0.00,0.00,0.00,29.78,1010.20,10.00,M,SCT,BKN,OVC,M,8000.00,9500.00,18000.00,M,M,M,M,M,M,M,M,-0.90,PAFA 172153Z 00000KT 10SM SCT080 BKN095 OVC180 M18/M22 A2978 RMK AO2 SLP102 T11831217,M
PAFA,2020-02-17 22:53,1.90,-5.00,71.82,0.00,0.00,0.00,29.77,1009.80,10.00,M,SCT,BKN,OVC,M,7500.00,9000.00,18000.00,M,M,M,M,M,M,M,M,1.90,PAFA 172253Z 00000KT 10SM SCT075 BKN090 OVC180 M17/M21 A2977 RMK AO2 SLP098 T11671206,M
PAFA,2020-02-17 23:53,4.00,-2.00,75.92,0.00,0.00,0.00,29.75,1009.00,10.00,M,BKN,BKN,OVC,M,7500.00,9000.00,18000.00,M,M,M,M,M,M,M,M,3.90,PAFA 172353Z 00000KT 10SM BKN075 BKN090 OVC180 M16/M19 A2975 RMK AO2 SLP090 T11561189 11156 21267 58016,M
PAFA,2020-02-18 00:53,5.00,-0.90,76.03,0.00,0.00,0.00,29.73,1008.50,10.00,M,BKN,OVC,M,M,7500.00,10000.00,M,M,M,M,M,M,M,M,M,5.00,PAFA 180053Z 00000KT 10SM BKN075 OVC100 M15/M18 A2973 RMK AO2 SLP085 T11501183,M
PAFA,2020-02-18 01:53,5.00,-2.00,72.18,0.00,0.00,0.00,29.72,1007.80,10.00,M,BKN,OVC,M,M,7500.00,10000.00,M,M,M,M,M,M,M,M,M,5.00,PAFA 180153Z 00000KT 10SM BKN075 OVC100 M15/M19 A2972 RMK AO2 SLP078 T11501189,M
PAFA,2020-02-18 02:53,7.00,0.00,72.41,0.00,0.00,0.00,29.70,1007.20,10.00,M,SCT,BKN,M,M,7500.00,9500.00,M,M,M,M,M,M,M,M,M,7.00,PAFA 180253Z 00000KT 10SM SCT075 BKN095 M14/M18 A2970 RMK AO2 SLP072 T11391178 58017,M
PAFA,2020-02-18 03:53,8.10,1.90,75.29,0.00,0.00,0.00,29.67,1006.40,10.00,M,FEW,BKN,OVC,M,7500.00,9500.00,18000.00,M,M,M,M,M,M,M,M,8.10,PAFA 180353Z 00000KT 10SM FEW075 BKN095 OVC180 M13/M17 A2967 RMK AO2 SLP064 T11331167,M
PAFA,2020-02-18 04:53,8.10,1.90,75.29,0.00,0.00,0.00,29.67,1006.30,10.00,M,SCT,OVC,M,M,8000.00,10000.00,M,M,M,M,M,M,M,M,M,8.10,PAFA 180453Z 00000KT 10SM SCT080 OVC100 M13/M17 A2967 RMK AO2 SLP063 T11331167,M
PAFA,2020-02-18 05:53,9.00,3.00,76.08,0.00,0.00,0.00,29.65,1005.40,10.00,M,SCT,BKN,M,M,8000.00,11000.00,M,M,M,M,M,M,M,M,M,9.00,PAFA 180553Z 00000KT 10SM SCT080 BKN110 M13/M16 A2965 RMK AO2 SLP054 T11281161 11128 21156 58017,M
PAFA,2020-02-18 06:53,5.00,1.00,83.12,0.00,0.00,0.00,29.63,1004.90,10.00,M,SCT,BKN,M,M,8000.00,11000.00,M,M,M,M,M,M,M,M,M,5.00,PAFA 180653Z 00000KT 10SM SCT080 BKN110 M15/M17 A2963 RMK AO2 SLP049 T11501172,M
PAFA,2020-02-18 07:53,4.00,-0.90,79.97,0.00,0.00,0.00,29.61,1004.20,10.00,M,BKN,OVC,M,M,10000.00,20000.00,M,M,M,M,M,M,M,M,M,3.90,PAFA 180753Z 00000KT 10SM BKN100 OVC200 M16/M18 A2961 RMK AO2 SLP042 T11561183,M
PAFA,2020-02-18 08:53,5.00,-0.90,76.03,40.00,3.00,0.00,29.59,1003.30,10.00,M,BKN,OVC,M,M,10000.00,20000.00,M,M,M,M,M,M,M,M,M,-2.18,PAFA 180853Z 04003KT 10SM BKN100 OVC200 M15/M18 A2959 RMK AO2 SLP033 T11501183 411281283 58020,M
PAFA,2020-02-18 09:53,6.00,1.00,79.05,240.00,3.00,0.00,29.59,1003.40,10.00,M,OVC,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,-0.92,PAFA 180953Z 24003KT 10SM OVC200 M14/M17 A2959 RMK AO2 SLP034 T11441172,M
PAFA,2020-02-18 10:53,7.00,1.90,79.13,0.00,0.00,0.00,29.56,1002.50,10.00,M,OVC,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,7.00,PAFA 181053Z 00000KT 10SM OVC200 M14/M17 A2956 RMK AO2 SLP025 T11391167,M
PAFA,2020-02-18 11:53,5.00,0.00,79.32,0.00,0.00,0.00,29.54,1001.60,10.00,M,OVC,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,5.00,PAFA 181153Z 00000KT 10SM OVC200 M15/M18 A2954 RMK AO2 SLP016 T11501178 11122 21156 58017,M
PAFA,2020-02-18 12:53,9.00,4.00,79.31,M,3.00,0.00,29.52,1001.00,10.00,M,FEW,OVC,M,M,11000.00,20000.00,M,M,M,M,M,M,M,M,M,2.40,PAFA 181253Z VRB03KT 10SM FEW110 OVC200 M13/M16 A2952 RMK AO2 SLP010 T11281156,M
PAFA,2020-02-18 13:53,10.90,6.00,80.57,20.00,3.00,0.00,29.52,1000.70,10.00,M,FEW,OVC,M,M,11000.00,20000.00,M,M,M,M,M,M,M,M,M,4.57,PAFA 181353Z 02003KT 10SM FEW110 OVC200 M12/M14 A2952 RMK AO2 SLP007 T11171144,M
PAFA,2020-02-18 14:53,10.00,5.00,79.76,340.00,4.00,0.00,29.49,1000.00,10.00,M,FEW,OVC,M,M,11000.00,20000.00,M,M,M,M,M,M,M,M,M,1.73,PAFA 181453Z 34004KT 10SM FEW110 OVC200 M12/M15 A2949 RMK AO2 SLP000 T11221150 58015,M
PAFA,2020-02-18 15:53,10.90,6.00,80.57,360.00,4.00,0.00,29.49,1000.00,10.00,M,FEW,OVC,M,M,10000.00,20000.00,M,M,M,M,M,M,M,M,M,2.78,PAFA 181553Z 36004KT 10SM FEW100 OVC200 M12/M14 A2949 RMK AO2 SLP000 T11171144,M
PAFA,2020-02-18 16:53,14.00,9.00,80.10,0.00,0.00,0.00,29.50,1000.10,10.00,M,FEW,BKN,M,M,10000.00,20000.00,M,M,M,M,M,M,M,M,M,14.00,PAFA 181653Z 00000KT 10SM FEW100 BKN200 M10/M13 A2950 RMK AO2 SLP001 T11001128,M
PAFA,2020-02-18 17:53,21.90,15.10,74.69,230.00,5.00,0.00,29.52,1000.70,10.00,M,FEW,BKN,M,M,10000.00,20000.00,M,M,M,M,M,M,M,M,M,14.40,PAFA 181753Z 23005KT 10SM FEW100 BKN200 M06/M09 A2952 RMK AO2 SLP007 T10561094 11056 21156 53008,M
PAFA,2020-02-18 18:53,16.00,9.00,73.41,0.00,0.00,0.00,29.53,1001.40,10.00,M,FEW,BKN,M,M,10000.00,20000.00,M,M,M,M,M,M,M,M,M,16.00,PAFA 181853Z 00000KT 10SM FEW100 BKN200 M09/M13 A2953 RMK AO2 SLP014 T10891128,M
PAFA,2020-02-18 19:53,12.90,7.00,76.82,200.00,7.00,0.00,29.56,1002.20,10.00,M,FEW,BKN,M,M,10000.00,20000.00,M,M,M,M,M,M,M,M,M,1.50,PAFA 181953Z 20007KT 10SM FEW100 BKN200 M11/M14 A2956 RMK AO2 SLP022 T11061139,M
PAFA,2020-02-18 20:53,10.00,4.00,75.83,210.00,4.00,0.00,29.57,1002.60,10.00,M,FEW,OVC,M,M,10000.00,20000.00,M,M,M,M,M,M,M,M,M,1.73,PAFA 182053Z 21004KT 10SM FEW100 OVC200 M12/M16 A2957 RMK AO2 SLP026 T11221156 51017,M
PAFA,2020-02-18 21:53,10.00,4.00,75.83,0.00,0.00,0.00,29.58,1002.80,10.00,M,FEW,OVC,M,M,10000.00,18000.00,M,M,M,M,M,M,M,M,M,10.00,PAFA 182153Z 00000KT 10SM FEW100 OVC180 M12/M16 A2958 RMK AO2 SLP028 T11221156,M
PAFA,2020-02-18 22:53,10.90,5.00,76.62,0.00,0.00,0.00,29.55,1002.10,10.00,M,FEW,SCT,OVC,M,6000.00,10000.00,18000.00,M,M,M,M,M,M,M,M,10.90,PAFA 182253Z 00000KT 10SM FEW060 SCT100 OVC180 M12/M15 A2955 RMK AO2 SLP021 T11171150,M
PAFA,2020-02-18 23:53,12.90,7.00,76.82,0.00,0.00,0.00,29.54,1001.70,10.00,M,FEW,SCT,OVC,M,6000.00,10000.00,18000.00,M,M,M,M,M,M,M,M,12.90,PAFA 182353Z 00000KT 10SM FEW060 SCT100 OVC180 M11/M14 A2954 RMK AO2 SLP017 T11061139 11044 21128 58009,M
PAFA,2020-02-19 00:53,10.90,6.00,80.57,0.00,0.00,0.00,29.51,1000.60,10.00,M,FEW,SCT,OVC,M,6000.00,12000.00,20000.00,M,M,M,M,M,M,M,M,10.90,PAFA 190053Z 00000KT 10SM FEW060 SCT120 OVC200 M12/M14 A2951 RMK AO2 SLP006 T11171144,M
PAFA,2020-02-19 01:53,10.00,5.00,79.76,0.00,0.00,0.00,29.49,1000.00,10.00,M,FEW,OVC,M,M,12000.00,17000.00,M,M,M,M,M,M,M,M,M,10.00,PAFA 190153Z 00000KT 10SM FEW120 OVC170 M12/M15 A2949 RMK AO2 SLP000 T11221150,M
PAFA,2020-02-19 02:53,9.00,4.00,79.31,0.00,0.00,0.00,29.47,999.30,10.00,M,FEW,OVC,M,M,6000.00,17000.00,M,M,M,M,M,M,M,M,M,9.00,PAFA 190253Z 00000KT 10SM FEW060 OVC170 M13/M16 A2947 RMK AO2 SLP993 T11281156 56023,M
PAFA,2020-02-19 03:53,9.00,5.00,83.41,0.00,0.00,0.00,29.45,998.60,10.00,M,FEW,OVC,M,M,6000.00,17000.00,M,M,M,M,M,M,M,M,M,9.00,PAFA 190353Z 00000KT 10SM FEW060 OVC170 M13/M15 A2945 RMK AO2 SLP986 T11281150,M
PAFA,2020-02-19 04:53,10.00,5.00,79.76,0.00,0.00,0.00,29.43,997.90,10.00,M,FEW,OVC,M,M,6000.00,17000.00,M,M,M,M,M,M,M,M,M,10.00,PAFA 190453Z 00000KT 10SM FEW060 OVC170 M12/M15 A2943 RMK AO2 SLP979 T11221150,M
PAFA,2020-02-19 05:53,12.00,7.00,79.93,0.00,0.00,0.00,29.40,996.70,10.00,M,OVC,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,12.00,PAFA 190553Z 00000KT 10SM OVC110 M11/M14 A2940 RMK AO2 SLP967 T11111139 11106 21128 58024,M
PAFA,2020-02-19 06:53,14.00,9.00,80.10,0.00,0.00,0.00,29.38,995.90,10.00,M,OVC,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,14.00,PAFA 190653Z 00000KT 10SM OVC090 M10/M13 A2938 RMK AO2 SLP959 T11001128,M
PAFA,2020-02-19 07:53,15.10,10.90,83.11,0.00,0.00,0.00,29.35,994.90,10.00,M,OVC,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,15.10,PAFA 190753Z 00000KT 10SM OVC085 M09/M12 A2935 RMK AO2 SLP949 T10941117,M
PAFA,2020-02-19 08:53,18.00,12.00,76.97,0.00,0.00,0.00,29.32,993.90,10.00,M,OVC,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,18.00,PAFA 190853Z 00000KT 10SM OVC090 M08/M11 A2932 RMK AO2 SLP939 T10781111 410441156 58029,M
PAFA,2020-02-19 09:53,18.00,12.90,80.09,0.00,0.00,0.00,29.29,993.10,10.00,M,BKN,OVC,M,M,5000.00,6500.00,M,M,M,M,M,M,M,M,M,18.00,PAFA 190953Z 00000KT 10SM BKN050 OVC065 M08/M11 A2929 RMK AO2 SLP931 T10781106,M
PAFA,2020-02-19 10:53,19.90,14.00,77.48,260.00,3.00,0.00,29.26,992.10,10.00,M,BKN,OVC,M,M,6500.00,7500.00,M,M,M,M,M,M,M,M,M,14.86,PAFA 191053Z 26003KT 10SM BKN065 OVC075 M07/M10 A2926 RMK AO2 SLP921 T10671100,M
PAFA,2020-02-19 11:53,19.00,12.90,76.72,0.00,0.00,0.00,29.23,990.90,10.00,M,OVC,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,19.00,PAFA 191153Z 00000KT 10SM OVC090 M07/M11 A2923 RMK AO2 SLP909 T10721106 11067 21111 58029,M
PAFA,2020-02-19 12:53,21.00,12.90,70.45,270.00,3.00,0.00,29.22,990.80,10.00,M,OVC,M,M,M,7500.00,M,M,M,M,M,M,M,M,M,M,16.11,PAFA 191253Z 27003KT 10SM OVC075 M06/M11 A2922 RMK AO2 SLP908 T10611106,M
PAFA,2020-02-19 13:53,23.00,12.90,64.75,0.00,0.00,0.00,29.22,990.40,10.00,M,BKN,OVC,M,M,7000.00,8500.00,M,M,M,M,M,M,M,M,M,23.00,PAFA 191353Z 00000KT 10SM BKN070 OVC085 M05/M11 A2922 RMK AO2 SLP904 T10501106,M
PAFA,2020-02-19 14:53,21.90,12.90,67.82,240.00,3.00,0.00,29.20,990.00,10.00,M,BKN,OVC,M,M,7000.00,9000.00,M,M,M,M,M,M,M,M,M,17.14,PAFA 191453Z 24003KT 10SM BKN070 OVC090 M06/M11 A2920 RMK AO2 SLP900 T10561106 58009 $,M
PAFA,2020-02-19 15:53,23.00,12.90,64.75,240.00,3.00,0.00,29.20,990.10,10.00,M,BKN,OVC,M,M,7500.00,9000.00,M,M,M,M,M,M,M,M,M,18.40,PAFA 191553Z 24003KT 10SM BKN075 OVC090 M05/M11 A2920 RMK AO2 SLP901 T10501106 $,M
PAFA,2020-02-19 16:53,21.00,12.00,67.71,260.00,3.00,0.00,29.20,990.00,10.00,M,SCT,BKN,BKN,M,9500.00,10000.00,11000.00,M,M,M,M,M,M,M,M,16.11,PAFA 191653Z 26003KT 10SM SCT095 BKN100 BKN110 M06/M11 A2920 RMK AO2 SLP900 T10611111 $,M
PAFA,2020-02-19 17:53,19.90,10.90,67.57,210.00,4.00,0.00,29.22,990.70,10.00,M,BKN,BKN,BKN,M,7000.00,8000.00,10000.00,M,M,M,M,M,M,M,M,13.29,PAFA 191753Z 21004KT 10SM BKN070 BKN080 BKN100 M07/M12 A2922 RMK AO2 SLP907 PRESNT WX VCSH N T10671117 11050 21078 53008,M
PAFA,2020-02-19 18:53,15.10,9.00,76.34,180.00,8.00,0.00,29.25,991.70,10.00,M,SCT,BKN,BKN,M,5000.00,5500.00,7000.00,M,M,M,M,M,M,M,M,3.30,PAFA 191853Z 18008KT 10SM SCT050 BKN055 BKN070 M09/M13 A2925 RMK AO2 SLP917 PRESENT WX VCSH S-W T10941128,M
